OID_,Join_Count,New119Fips,GEOID,NAMELSAD,lat,lon,GEOID_1,STATEFP,CD119FP,GEOIDFQ
1490,1,2201,2201,Congressional District 1,29.991440000000001,-90.135715000000005,2201,22,01,5001900US2201
1491,1,2201,2201,Congressional District 1,29.962585000000001,-90.144723999999997,2201,22,01,5001900US2201
1492,1,2201,2201,Congressional District 1,29.917254000000000,-90.127868000000007,2201,22,01,5001900US2201
1493,1,2201,2201,Congressional District 1,30.024574000000001,-90.103780999999998,2201,22,01,5001900US2201
1494,1,3607,3607,Congressional District 7,40.748469999999998,-73.939179999999993,3607,36,07,5001900US3607
1495,1,3607,3607,Congressional District 7,40.691215999999997,-73.981268999999998,3607,36,07,5001900US3607
1496,1,3607,3607,Congressional District 7,40.696871000000002,-73.983001999999999,3607,36,07,5001900US3607
1497,1,3607,3607,Congressional District 7,40.760798999999999,-73.945729000000000,3607,36,07,5001900US3607
1498,1,3607,3607,Congressional District 7,40.716357000000002,-73.959143999999995,3607,36,07,5001900US3607
1499,1,3607,3607,Congressional District 7,40.722444000000003,-73.950914999999995,3607,36,07,5001900US3607
1500,1,3607,3607,Congressional District 7,40.719175000000000,-73.964078999999998,3607,36,07,5001900US3607
1501,1,2507,2507,Congressional District 7,42.367820999999999,-71.123260999999999,2507,25,07,5001900US2507
1502,1,2507,2507,Congressional District 7,42.390031000000000,-71.130570000000006,2507,25,07,5001900US2507
1503,1,2507,2507,Congressional District 7,42.347026000000000,-71.074793000000000,2507,25,07,5001900US2507
1504,1,2507,2507,Congressional District 7,42.381898000000000,-71.102027000000007,2507,25,07,5001900US2507
1505,1,2507,2507,Congressional District 7,42.362219000000003,-71.081584000000007,2507,25,07,5001900US2507
1506,1,2507,2507,Congressional District 7,42.369602000000000,-71.077286000000001,2507,25,07,5001900US2507
1507,1,2507,2507,Congressional District 7,42.361325999999998,-71.102074000000002,2507,25,07,5001900US2507
1508,1,2507,2507,Congressional District 7,42.349280000000000,-71.106539999999995,2507,25,07,5001900US2507
1509,1,2507,2507,Congressional District 7,42.363374000000000,-71.091561999999996,2507,25,07,5001900US2507
1510,1,2507,2507,Congressional District 7,42.345776000000001,-71.140362999999994,2507,25,07,5001900US2507
1511,1,2507,2507,Congressional District 7,42.337240000000001,-71.102170000000001,2507,25,07,5001900US2507
1512,1,2507,2507,Congressional District 7,42.381219999999999,-71.080190000000002,2507,25,07,5001900US2507
1513,1,2507,2507,Congressional District 7,42.357810000000001,-71.103804999999994,2507,25,07,5001900US2507
1514,1,2507,2507,Congressional District 7,42.368014000000002,-71.089487000000005,2507,25,07,5001900US2507
1515,1,2507,2507,Congressional District 7,42.368164999999998,-71.080539000000002,2507,25,07,5001900US2507
1516,1,2507,2507,Congressional District 7,42.357883000000001,-71.113439999999997,2507,25,07,5001900US2507
1517,1,2507,2507,Congressional District 7,42.362862000000000,-71.112129999999993,2507,25,07,5001900US2507
1518,1,2507,2507,Congressional District 7,42.361317000000000,-71.102074000000002,2507,25,07,5001900US2507
1519,1,2507,2507,Congressional District 7,42.339447000000000,-71.158011000000002,2507,25,07,5001900US2507
1520,1,2507,2507,Congressional District 7,42.360728999999999,-71.103493000000000,2507,25,07,5001900US2507
1521,1,2507,2507,Congressional District 7,42.385810999999997,-71.096301999999994,2507,25,07,5001900US2507
1522,1,2507,2507,Congressional District 7,42.363582000000001,-71.097418000000005,2507,25,07,5001900US2507
1523,1,2507,2507,Congressional District 7,42.363615000000003,-71.125795999999994,2507,25,07,5001900US2507
1524,1,2507,2507,Congressional District 7,42.326771000000001,-71.110172000000006,2507,25,07,5001900US2507
1525,1,2507,2507,Congressional District 7,42.366560999999997,-71.087556000000006,2507,25,07,5001900US2507
1526,1,2507,2507,Congressional District 7,42.335996000000002,-71.069488000000007,2507,25,07,5001900US2507
1527,1,2507,2507,Congressional District 7,42.358412000000001,-71.105303000000006,2507,25,07,5001900US2507
1528,1,2507,2507,Congressional District 7,42.361044999999997,-71.111227000000000,2507,25,07,5001900US2507
1529,1,2507,2507,Congressional District 7,42.366016000000002,-71.109279999999998,2507,25,07,5001900US2507
1530,1,2507,2507,Congressional District 7,42.393757000000001,-71.115757000000002,2507,25,07,5001900US2507
1531,1,2507,2507,Congressional District 7,42.408583999999998,-71.129365000000007,2507,25,07,5001900US2507
1532,1,2507,2507,Congressional District 7,42.348120000000002,-71.079611999999997,2507,25,07,5001900US2507
1533,1,2507,2507,Congressional District 7,42.370316000000003,-71.086405999999997,2507,25,07,5001900US2507
1534,1,2507,2507,Congressional District 7,42.369112000000001,-71.103762000000003,2507,25,07,5001900US2507
1535,1,2507,2507,Congressional District 7,42.364153999999999,-71.101292999999998,2507,25,07,5001900US2507
1536,1,2507,2507,Congressional District 7,42.358096000000003,-71.130571000000003,2507,25,07,5001900US2507
1537,1,2507,2507,Congressional District 7,42.336880000000001,-71.101119999999995,2507,25,07,5001900US2507
1538,1,2507,2507,Congressional District 7,42.348156000000003,-71.080816999999996,2507,25,07,5001900US2507
1539,1,2507,2507,Congressional District 7,42.336230999999998,-71.104337999999998,2507,25,07,5001900US2507
1540,1,2507,2507,Congressional District 7,42.351726999999997,-71.069575999999998,2507,25,07,5001900US2507
1541,1,2507,2507,Congressional District 7,42.364438000000000,-71.113321999999997,2507,25,07,5001900US2507
1542,1,2507,2507,Congressional District 7,42.389169000000003,-71.045141999999998,2507,25,07,5001900US2507
1543,1,2507,2507,Congressional District 7,42.395468000000001,-71.144734999999997,2507,25,07,5001900US2507
1544,1,2507,2507,Congressional District 7,42.361939000000000,-71.094915999999998,2507,25,07,5001900US2507
1545,1,2507,2507,Congressional District 7,42.364829000000000,-71.081903999999994,2507,25,07,5001900US2507
1546,1,2507,2507,Congressional District 7,42.364687000000004,-71.100539999999995,2507,25,07,5001900US2507
1547,1,2507,2507,Congressional District 7,42.341535000000000,-71.094458000000003,2507,25,07,5001900US2507
1548,1,2507,2507,Congressional District 7,42.374298000000003,-71.036792000000005,2507,25,07,5001900US2507
1549,1,2507,2507,Congressional District 7,42.370190000000001,-71.071697999999998,2507,25,07,5001900US2507
1550,1,2507,2507,Congressional District 7,42.350310000000000,-71.057100000000005,2507,25,07,5001900US2507
1551,1,2507,2507,Congressional District 7,42.313702999999997,-71.062976000000006,2507,25,07,5001900US2507
1552,1,2507,2507,Congressional District 7,42.223663000000002,-71.081534000000005,2507,25,07,5001900US2507
1553,1,2507,2507,Congressional District 7,42.356679999999997,-71.137270000000001,2507,25,07,5001900US2507
1554,1,2507,2507,Congressional District 7,42.395162999999997,-71.121849999999995,2507,25,07,5001900US2507
1555,1,2507,2507,Congressional District 7,42.362957999999999,-71.090795000000000,2507,25,07,5001900US2507
1556,1,2507,2507,Congressional District 7,42.364528000000000,-71.090365000000006,2507,25,07,5001900US2507
1557,1,2106,2106,Congressional District 6,37.972254000000000,-84.497342000000003,2106,21,06,5001900US2106
1558,1,2106,2106,Congressional District 6,38.022150000000003,-84.451457000000005,2106,21,06,5001900US2106
1559,1,2106,2106,Congressional District 6,38.035347999999999,-84.505471000000000,2106,21,06,5001900US2106
1560,1,2106,2106,Congressional District 6,38.035578000000001,-84.505724999999998,2106,21,06,5001900US2106
1561,1,2106,2106,Congressional District 6,38.054644000000003,-84.469358999999997,2106,21,06,5001900US2106
1562,1,2106,2106,Congressional District 6,38.002246999999997,-84.480070999999995,2106,21,06,5001900US2106
1563,1,2106,2106,Congressional District 6,38.011673000000002,-84.513548000000000,2106,21,06,5001900US2106
1564,1,2106,2106,Congressional District 6,38.010268000000003,-84.503112999999999,2106,21,06,5001900US2106
1565,1,2106,2106,Congressional District 6,37.743130000000001,-84.301045000000002,2106,21,06,5001900US2106
1566,1,2106,2106,Congressional District 6,38.009605000000001,-84.504457000000002,2106,21,06,5001900US2106
1567,1,2003,2003,Congressional District 3,38.975788999999999,-94.711269000000001,2003,20,03,5001900US2003
1568,1,2003,2003,Congressional District 3,38.924984000000002,-94.642169999999993,2003,20,03,5001900US2003
1569,1,2003,2003,Congressional District 3,39.057434000000001,-94.608423999999999,2003,20,03,5001900US2003
1570,1,2003,2003,Congressional District 3,38.884070999999999,-94.870529000000005,2003,20,03,5001900US2003
1571,1,2003,2003,Congressional District 3,39.057820999999997,-94.608686000000006,2003,20,03,5001900US2003
1572,1,2003,2003,Congressional District 3,38.917808999999998,-94.781540000000007,2003,20,03,5001900US2003
1573,1,2003,2003,Congressional District 3,38.932338999999999,-94.867991000000004,2003,20,03,5001900US2003
1574,1,2103,2103,Congressional District 3,38.230694999999997,-85.682804000000004,2103,21,03,5001900US2103
1575,1,2103,2103,Congressional District 3,38.253422999999998,-85.750144000000006,2103,21,03,5001900US2103
1576,1,2103,2103,Congressional District 3,38.186036999999999,-85.680783000000005,2103,21,03,5001900US2103
1577,1,2103,2103,Congressional District 3,38.270715000000003,-85.694056000000003,2103,21,03,5001900US2103
1578,1,2103,2103,Congressional District 3,38.248198000000002,-85.756412999999995,2103,21,03,5001900US2103
1579,1,2103,2103,Congressional District 3,38.251739000000001,-85.689653000000007,2103,21,03,5001900US2103
1580,1,2103,2103,Congressional District 3,38.253830999999998,-85.748440000000002,2103,21,03,5001900US2103
1581,1,2103,2103,Congressional District 3,38.233393999999997,-85.630021999999997,2103,21,03,5001900US2103
1582,1,4215,4215,Congressional District 15,40.765641000000002,-77.887424999999993,4215,42,15,5001900US4215
1583,1,4215,4215,Congressional District 15,40.833666000000001,-77.841348999999994,4215,42,15,5001900US4215
1584,1,4215,4215,Congressional District 15,40.772905999999999,-77.890972000000005,4215,42,15,5001900US4215
1585,1,4215,4215,Congressional District 15,40.774880000000003,-77.903311000000002,4215,42,15,5001900US4215
1586,1,2001,2001,Congressional District 1,39.201830999999999,-96.577692999999996,2001,20,01,5001900US2001
1587,1,2001,2001,Congressional District 1,38.933605000000000,-95.226759999999999,2001,20,01,5001900US2001
1588,1,2001,2001,Congressional District 1,38.971488999999998,-95.236880999999997,2001,20,01,5001900US2001
1589,1,2001,2001,Congressional District 1,38.946781000000001,-95.281917000000007,2001,20,01,5001900US2001
1590,1,2001,2001,Congressional District 1,39.177798000000003,-96.618661000000003,2001,20,01,5001900US2001
1591,1,2404,2404,Congressional District 4,39.008400000000002,-76.897025999999997,2404,24,04,5001900US2404
1592,1,2404,2404,Congressional District 4,38.946444000000000,-76.867958000000002,2404,24,04,5001900US2404
1593,1,2404,2404,Congressional District 4,39.123269000000001,-76.960920999999999,2404,24,04,5001900US2404
1594,1,2302,2302,Congressional District 2,44.305554999999998,-69.780889999999999,2302,23,02,5001900US2302
1595,1,2302,2302,Congressional District 2,44.155002000000003,-68.662840000000003,2302,23,02,5001900US2302
1596,1,2302,2302,Congressional District 2,44.899050000000003,-68.683244000000002,2302,23,02,5001900US2302
1597,1,2302,2302,Congressional District 2,44.309517000000000,-69.783518000000001,2302,23,02,5001900US2302
1598,1,2302,2302,Congressional District 2,44.353599000000003,-69.731361000000007,2302,23,02,5001900US2302
1599,1,2302,2302,Congressional District 2,44.826970000000003,-68.793238000000002,2302,23,02,5001900US2302
1600,1,2504,2504,Congressional District 4,42.347653000000001,-71.180453999999997,2504,25,04,5001900US2504
1601,1,2504,2504,Congressional District 4,42.331660999999997,-71.115494999999996,2504,25,04,5001900US2504
1602,1,2504,2504,Congressional District 4,42.359889000000003,-71.182586999999998,2504,25,04,5001900US2504
1603,1,2504,2504,Congressional District 4,42.321404000000001,-71.207222999999999,2504,25,04,5001900US2504
1604,1,2504,2504,Congressional District 4,42.335071999999997,-71.196205000000006,2504,25,04,5001900US2504
1605,1,2504,2504,Congressional District 4,42.310260999999997,-71.195269999999994,2504,25,04,5001900US2504
1606,1,2504,2504,Congressional District 4,42.344084000000002,-71.123330999999993,2504,25,04,5001900US2504
1607,1,2504,2504,Congressional District 4,42.302036999999999,-71.157951999999995,2504,25,04,5001900US2504
1608,1,2504,2504,Congressional District 4,42.338496999999997,-71.128062000000000,2504,25,04,5001900US2504
1609,1,2504,2504,Congressional District 4,42.323126000000002,-71.162462000000005,2504,25,04,5001900US2504
1610,1,2504,2504,Congressional District 4,42.132465000000003,-71.168021999999993,2504,25,04,5001900US2504
1611,1,2504,2504,Congressional District 4,42.340299000000002,-71.195154000000002,2504,25,04,5001900US2504
1612,1,2504,2504,Congressional District 4,42.118057999999998,-71.142255000000006,2504,25,04,5001900US2504
1613,1,2504,2504,Congressional District 4,42.333989000000003,-71.149816999999999,2504,25,04,5001900US2504
1614,1,2504,2504,Congressional District 4,42.294159000000001,-71.181338999999994,2504,25,04,5001900US2504
1615,1,2504,2504,Congressional District 4,42.310865999999997,-71.228550999999996,2504,25,04,5001900US2504
1616,1,2504,2504,Congressional District 4,42.337088999999999,-71.130217999999999,2504,25,04,5001900US2504
1617,1,2504,2504,Congressional District 4,42.330416000000000,-71.226552999999996,2504,25,04,5001900US2504
1618,1,2504,2504,Congressional District 4,42.332483000000003,-71.161432000000005,2504,25,04,5001900US2504
1619,1,2504,2504,Congressional District 4,42.298639999999999,-71.211562000000001,2504,25,04,5001900US2504
1620,1,2504,2504,Congressional District 4,42.334121000000003,-71.140439999999998,2504,25,04,5001900US2504
1621,1,2504,2504,Congressional District 4,42.300784999999998,-71.152803000000006,2504,25,04,5001900US2504
1622,1,2504,2504,Congressional District 4,42.299655000000001,-71.221585000000005,2504,25,04,5001900US2504
1623,1,2504,2504,Congressional District 4,42.108134999999997,-71.190901999999994,2504,25,04,5001900US2504
1624,1,2504,2504,Congressional District 4,42.347211999999999,-71.246802000000002,2504,25,04,5001900US2504
1625,1,2504,2504,Congressional District 4,42.333874999999999,-71.125196000000003,2504,25,04,5001900US2504
1626,1,2504,2504,Congressional District 4,42.338814999999997,-71.245714000000007,2504,25,04,5001900US2504
1627,1,2504,2504,Congressional District 4,42.364682999999999,-71.194453999999993,2504,25,04,5001900US2504
1628,1,2504,2504,Congressional District 4,42.297249000000001,-71.187280000000001,2504,25,04,5001900US2504
1629,1,2504,2504,Congressional District 4,42.319065999999999,-71.235118999999997,2504,25,04,5001900US2504
1630,1,2501,2501,Congressional District 1,42.101542000000002,-72.556832999999997,2501,25,01,5001900US2501
1631,1,2501,2501,Congressional District 1,42.711564000000003,-73.200597999999999,2501,25,01,5001900US2501
1632,1,2501,2501,Congressional District 1,42.450327000000001,-73.253352000000007,2501,25,01,5001900US2501
1633,1,2203,2206,Congressional District 6,29.790996000000000,-90.809477999999999,2203,22,03,5001900US2203
1634,1,2202,2202,Congressional District 2,29.951267999999999,-90.078348000000005,2202,22,02,5001900US2202
1635,1,2206,2202,Congressional District 2,30.451235000000000,-91.131035999999995,2206,22,06,5001900US2206
