tractid,inst_street_address,org_name,lat,lon
25009203302,20 HIGH ST,COMPLETIONAI LLC,42.50755,-70.84865
25009201100,,"Unzueta Martinez, Andrea",42.42728,-70.92793
25009253202,315 TURNPIKE ST,Merrimack College,42.66897,-71.12252
25009253203,61 COUNTRY CLUB LN,"Z-POLYMERS, LLC",42.68964,-71.09201
25009210100,6 BIRCH ST,"ALLIUM ENGINEERING, INC",42.55407,-71.02359
25017334200,2 HAVEN ST,"Pellet Productions, Inc.",42.52234,-71.10709
25009204500,,"Nadeau, Christopher Paul",42.52351,-70.89523
25009204101,352 LAFAYETTE ST,Salem State University,42.5055,-70.8907
25009202200,87 STANLEY RD,"ATEL, LLC",42.48087,-70.89409
25017335302,401 EDGEWATER PL STE 600,American Association for Aerosol Research,42.52382,-71.0412
25009216100,255 GRAPEVINE RD,Gordon College,42.58823,-70.82211
25017331101,400 RESEARCH DR,"Leading Edge Crystal Technologies, Inc.",42.60523,-71.15504
25017374700,2000 COMMONWEALTH AVE STE 120,"COAGULO MEDICAL TECHNOLOGIES, INC.",42.34705,-71.24321
25021400600,250 CLARK RD,"E4THEFUTURE, INC.",42.33366,-71.13772
25021400401,71 MASON TER,RT MICRODX INC.,42.3408,-71.13016
25021401000,65 GLEN RD APT H2,"ABSCO THERAPEUTICS, INC.",42.32696,-71.11737
25017373600,140 COMMONWEALTH AVE,Boston College,42.33613,-71.16926
25017373600,,"Martin, Gage",42.33287,-71.17276
25017373600,,"Ashley, Caleb J",42.33287,-71.17276
25021401202,187 WOODLAND RD,CLEARVIEW OPTICS LLC,42.31788,-71.16298
25027745100,63 WESTCOTT ROAD,ENABLE THERAPEUTICS LLC,42.13099,-71.55136
25005610204,241 FRANCIS AVE,QUARKSEN LLC,42.04028,-71.20605
25021403400,1000 OLIN WAY,Franklin W. Olin College of Engineering,42.2936,-71.26341
25021403400,1116 GREAT PLAIN AVE STE 203,"REMEDIUM BIO, INC",42.27991,-71.23965
25017373200,292 NEVADA ST,2PI INC.,42.35954,-71.20612
25017373901,,"Geller, Sarah R",42.30282,-71.18644
25017373200,55 CHAPEL ST STE 100,"MELLICELL, INC.",42.36368,-71.2024
25017373700,44 FENNO RD,RIFF LEARNING INC,42.33625,-71.20542
25017373700,20 GARLAND RD,Julia Computing Inc,42.33145,-71.20621
25017374000,149 WISWALL RD,XHEME INC.,42.29444,-71.18938
25017373600,1188 CENTRE ST STE 2,"DYNOCARDIA, INC.",42.33179,-71.19379
25017373300,655 WATERTOWN ST,Gel4Med,42.3549,-71.21206
25021414200,176 WILSHIRE DR,PLASMA ENERGY INNOVATION,42.11615,-71.14195
25021414200,176 WILSHIRE DRIVE,"EMVOLON, INC.",42.11615,-71.14195
25021404202,231 FOREST ST,Babson College,42.29902,-71.26233
25021404100,50 OAKLAND ST,Massachusetts Bay Community College,42.3145,-71.26692
25015820400,101 COMMONWEALTH AVE,University of Massachusetts Amherst,42.3852,-72.52966
25015820700,9 RESEARCH DR,"MILLIMETER WAVE SYSTEMS, LLC",42.35288,-72.47775
25015820400,,"Daniels, William C",42.39566,-72.521960000000007
25015820500,155 S PLEASANT ST,Amherst College,42.37273,-72.52031
25015820801,893 WEST ST,Hampshire College,42.32639,-72.52489
25015820500,30 BOLTWOOD WALK,"SageFox Consulting Group, LLC",42.37618,-72.51816
25015820400,,"Swafford, Andrew JM",42.39566,-72.521960000000007
25015820400,417 MACHMER HALL 240 HICKS WAY,Law and Society Association,42.39033,-72.52893
25015820500,272 AMITY ST,"POWER FOR HUMANITY, INC.",42.37461,-72.52661
25015820700,32 TRILLIUM WAY,OPTICAL WATERS LLC,42.34897,-72.47655
25015820600,,"Akan, Melisa",42.37569,-72.51985
25015820400,,"Clemente, Seanne",42.39566,-72.521960000000007
25027752101,101 FRANKLIN STREET,SINGLE CRYSTAL DIAMOND INC,42.05587,-71.71063
25011041000,1 COLLEGE DR,Greenfield Community College,42.59956,-72.63125
25015821400,2 LADYSLIPPER LN,Ernest Pharmaceuticals,42.41506,-72.56088
25015821400,100 VENTURE WAY,National Collegiate Inventors and Innovators Alliance,42.36363,-72.54631
25015821400,,"Kwang, Jeffrey S",42.3592,-72.55597
25027728200,83 PARKER AVE,"REDPOINT ONCOLOGY, INC.",42.33303,-71.81348
25017387100,65 PAMELA DR,ADA TECH LLC,42.20798,-71.39209
25017320105,42 GREENWOOD RD,EXPERCOIN LLC,42.25305,-71.5445
25017320106,34 HAYDEN ROWE ST,Foresight Science & Technology Incorporated,42.22581,-71.51763
25027709701,365 LINDELL AVE,Boys & Girls Club of Fitchburg and Leominster,42.54801,-71.77657
25027709501,272 NASHUA ST,SILARTEK LLC,42.53177,-71.73425
25021408104,9 INDUSTRIAL PARK RD,ACLARITY INC.,42.15851,-71.39327
25015822000,10 ELM ST,Smith College,42.31781,-72.63596
25015822000,,"Lee, Nicole",42.31907,-72.63951
25015821601,155 INDUSTRIAL DR,"ELATEQ, INC.",42.33668,-72.63182
25015821901,,"Guevara, Jed Sam Pizarro",42.32505,-72.64119
25015822000,,"Monteiro, Nariel",42.31907,-72.63951
25027739401,31 LEBEAUX DR,SPATIAL SURGICAL LLC,42.28144,-71.68149
25027739300,20 HAPGOOD WAY,"ASSISTMENTS FOUNDATION, INC.",42.28827,-71.72147
25027742401,43 MORSE ST.,"Brainleap Technologies, Inc.",42.2546,-71.59581
25015822607,25 1/2 HYDE HILL RD,Cache Corporation,42.40425,-72.76071
25027730600,500 SALISBURY ST,Assumption College,42.2943,-71.82925
25027732201,55 LAKE AVE N,University of Massachusetts Medical School,42.27185,-71.75842
25027731202,950 MAIN ST,Clark University,42.25075,-71.82172
25027730500,104 PRESCOTT ST,SOLVUS GLOBAL LLC,42.27835,-71.79936
25027731602,100 INSTITUTE RD,Worcester Polytechnic Institute,42.27283,-71.81289
25027733000,49 CANTERBURY ST,"MULTISCALE SYSTEMS, INC.",42.24887,-71.81374
25027730300,670 WEST BOYLSTON STREET,Quinsigamond Community College,42.31581,-71.79533
25027730902,486 CHANDLER ST,Worcester State University,42.26624,-71.84207
25027732902,1 COLLEGE ST,College of the Holy Cross,42.23821,-71.8069
25027730500,17 BRIDEN ST STE 312,SPADXTECH LLC,42.2777,-71.79853
25027730600,1 PARKTON AVE,MESPILUS INC.,42.30356,-71.81751
25027730801,3 RUTLAND TER,VOLTA ENERGY INC,42.27876,-71.81191
25027730300,500 W BOYLSTON ST STE 7,"PALENA THERAPEUTICS, INC.",42.30861,-71.79844
25025000804,,"Opie, Morgan P",42.3593,-71.12703
25025000806,127 WESTERN AVE,BIODEVEK INC,42.36384,-71.12512
25025010404,360 HUNTINGTON AVE,Northeastern University,42.34037,-71.08939
25025010103,1 SILBER WAY,Trustees of Boston University,42.34969,-71.10009
25025010600,101 Huntington Ave,"3Derm Systems, Inc.",42.34694,-71.08091
25025081001,75 FRANCIS ST,Brigham & Women's Hospital Inc,42.33606,-71.10716
25025010300,300 FENWAY,Simmons University,42.34149,-71.1053
25025070104,179 LINCOLN ST STE 101,Pison Technology Inc,42.35053,-71.05889
25025010300,400 FENWAY,Emmanuel College,42.34038,-71.10342
25025071201,38 WAREHAM ST FL 3,FLASKWORKS,42.33965,-71.06732
25025010300,300 LONGWOOD AVE,Children's Hospital Corporation,42.33784,-71.10533
25025081001,330 BROOKLINE AVE,Beth Israel Deaconess Medical Center,42.33868,-71.10883
25025010103,8 SAINT MARYS ST,"Bitome, Inc.",42.34921,-71.10591
25025010204,,"Buckley, Sarabeth",42.34762,-71.10029
25025081102,90 LAWN ST,"NABLA BIO, INC.",42.32742,-71.1073
25025010103,8 SAINT MARYS ST STE 610,"PRIMETAZ, LLC",42.34921,-71.10591
25025081001,450 BROOKLINE AVE,Dana-Farber Cancer Institute,42.33742,-71.10833
25025010204,,"Barbasch, Tina",42.34762,-71.10029
25025010300,4 BLACKFAN CIR RM 921,"INSTITUTE FOR PROTEIN INNOVATION, INC.",42.33848,-71.10389
25025070301,41 BERKELEY ST,BENJAMIN FRANKLIN CUMMINGS INSTITUTE OF TECHNOLOGY,42.34611,-71.07011
25025000804,,"Sanchez, Vanessa",42.3593,-71.12703
25025000302,,"Asaba, Mika",42.34635,-71.16268
25025110403,,"Suissa, Jacob S",42.28321,-71.12703
25025050700,6 CHELSEA TER,"EASTIE FARM, INC.",42.37357,-71.0353
25025070201,120 BOYLSTON ST STE 414,Emerson College,42.35225,-71.06572
25025140400,42 MARIPOSA ST,"FOURTH POWER, INC.",42.26943,-71.10799
25025080801,550 HUNTINGTON AVE,Wentworth Institute of Tech,42.33663,-71.09509
25025010204,,"O'Brien, Connor",42.34762,-71.10029
25025000102,1 GUEST ST,WGBH Educational Foundation,42.35713,-71.14811
25025000102,1284 SOLDIERS FIELD RD,"ALIRO TECHNOLOGIES, INC.",42.36301,-71.13965
25025000302,,"Marshall, Julia",42.34635,-71.16268
25025000601,17 HENSHAW ST STE BA,LABBY INC.,42.3499,-71.15016
25025000102,20 GUEST ST,"QUANTUM SIMULATION TECHNOLOGIES, INC.",42.35798,-71.14626
25025000102,1660 SOLDIERS FIELD RD,PLANCK ENERGIES INC.,42.35883,-71.15362
25017353102,77 MASSACHUSETTS AVE,Massachusetts Institute of Technology,42.35914,-71.09356
25017353200,99A ERIE ST,Travera LLC,42.35887,-71.10554
25017353101,750 MAIN STREET,GRO BIOSCIENCES INC,42.3628,-71.09627
25017354602,85 BOLTON ST,"ZWITTERCO, LLC",42.39016,-71.13078
25017353101,750 MAIN ST,Kytopen Corp,42.3628,-71.09627
25017354902,,"Sladek, Michael R",42.39645,-71.13594
25017353101,,"Shinevar, William J",42.36476,-71.10326
25017353101,,"Golos, Eva",42.36476,-71.10326
25017352300,,"Yuan, Allen",42.36358,-71.08246
25017354902,,"Chatham, Robert Hood",42.39645,-71.13594
25017353101,,"Pfeffer, Joshua",42.36476,-71.10326
25017354602,49 BAY STATE RD,American Association of Variable Star Observrs,42.38751,-71.13941
25017352200,170 GORE ST APT 120,MECHASIM INC.,42.37258,-71.08563
25017353300,189 HAMILTON ST,"EMERALD TUTU INC, THE",42.36001,-71.10844
25017353102,415 MAIN ST,"Broad Institute, Inc.",42.36288,-71.08873
25017353102,455 MAIN ST,Whitehead Institute for Biomedical Research,42.36342,-71.08937
25017359400,790 MEMORIAL DR STE 200,"Vaxess Technologies, Inc.",42.35998,-71.11483
25017353000,99 BISHOP ALLEN DR,"Young People's Project, Inc.",42.36591,-71.10204
25017352500,277 BROADWAY,New England Complex Systems Institute,42.36815,-71.09753
25017352300,303 3RD ST UNIT 624,"SPATIO METRICS, INC.",42.36467,-71.08384
25017353101,501 MASSACHUSETTS AVE,"SEASPIRE, INC.",42.36428,-71.10148
25017353600,4 SHADY HILL SQ,Irradiant Technologies Inc.,42.37986,-71.10874
25017353101,,"Haine, Peter James",42.36476,-71.10326
25017353101,,McSwiggen               Colin          S,42.36476,-71.10326
25017353101,,"Senger, Andrew",42.36476,-71.10326
25017353101,,"Maldague, Dominique Francoise",42.36476,-71.10326
25017353101,,"Chen, Sitan",42.36476,-71.10326
25017353101,,"Jung, Julie",42.36476,-71.10326
25017352102,83 CAMBRIDGE PKWY UNIT W806,"QGNAI, INC.",42.36447,-71.07715
25017354902,17 JACKSON ST,"BIKO BIOLABS, LLC",42.39415,-71.13504
25017353101,750 MAIN ST,"BIOSENS8, INC.",42.3628,-71.09627
25017353101,750 MAIN ST,Nanopath Inc.,42.3628,-71.09627
25017353101,750 MAIN ST,OSMOSES INC.,42.3628,-71.09627
25017353101,750 MAIN ST,"IVU BIOLOGICS, INC.",42.3628,-71.09627
25017353101,,"Lin, Jonathan",42.36476,-71.10326
25017352300,,"Vasudevan, Sahana",42.36358,-71.08246
25017353101,,"Gwynne, Araminta Amabel",42.36476,-71.10326
25017353101,,"Goldberg, Samuel L",42.36476,-71.10326
25017352101,169 MONSIGNOR OBRIEN HWY APT 301,"CARTESIAN SYSTEMS, INC.",42.37187,-71.07773
25017353101,750 MAIN ST,"ROBIGO, INC.",42.3628,-71.09627
25017353101,700 MAIN STREET,"PEARL BIO, INC.",42.36232,-71.09508
25017352300,245 1ST ST 17TH FLOOR,The Forsyth Institute,42.36352,-71.07903
25017353101,,"Li-Huerta, Siyan",42.36476,-71.10326
25017353101,,"Palmer, David",42.36476,-71.10326
25017352300,,"Shipp, Nora Rose Nedde",42.36358,-71.08246
25017352300,,"Brauer, Kaley",42.36358,-71.08246
25017354901,160 CAMBRIDGEPARK DR UNIT 112,"EMPALLO, INC.",42.39454,-71.14745
25017353101,750 MAIN ST,"LYDIAN LABS, INC.",42.3628,-71.09627
25017354902,,"Wylie, Jordan",42.39645,-71.13594
25017353000,99 BISHOP RICHARD ALLEN DR,Algebra Project Inc,42.36591,-71.10204
25017352300,"1 KENDALL SQ, SUITE B4401","SPACERAKE, INC.",42.36386,-71.0798
25017352600,10 CORNELIUS WAY,X-SIGHT INCORPORATED,42.36918,-71.08951
25017353101,750 MAIN ST,"MANTEL CAPTURE, INC.",42.3628,-71.09627
25017352300,245 FIRST STREET,BETAFELD LLC,42.36373,-71.07928
25017352600,24 PLYMOUTH ST,SEIA BIO INC,42.36862,-71.09173
25017353101,,"Wang, Danielle Yutian",42.36476,-71.10326
25017352300,,"Sussman, Ethan W",42.36358,-71.08246
25017353101,,"Wolfram, Catherine Cawley",42.36476,-71.10326
25017353101,,"Frostig, Danielle",42.36476,-71.10326
25017353101,,"Nelsen, Nicholas H",42.36476,-71.10326
25017353101,,"Yang, David H",42.36476,-71.10326
25017353101,,"YEUNG, Matthew",42.36476,-71.10326
25017353101,,"Nicoletti, Matthew",42.36476,-71.10326
25017354901,201 CONCORD TPKE,BERKM INC,42.39943,-71.14912
25017352300,153 5TH ST,"RADIUS TECHNOLOGY SYSTEMS, INC",42.36851,-71.08402
25017353102,100 MEMORIAL DR APT 11-1C,"T33 DENTAL, INC.",42.36026,-71.08566
25017353101,750 MAIN ST,"REVIVBIO, INC",42.3628,-71.09627
25017352500,178 HARVARD ST,"FUM TECHNOLOGIES, INC",42.36644,-71.09669
25017353101,750 MAIN STREET,WILD MICROBES CO,42.3628,-71.09627
25017352200,536 CAMBRIDGE ST,"BRIGHTLIGHT PHOTONICS, INC",42.37154,-71.08527
25017353101,750 MAIN ST,ANVIL DIAGNOSTICS INC.,42.3628,-71.09627
25017353101,,"Devalapurkar, Sanath",42.36476,-71.10326
25017352300,,"Harraz, Deiaa",42.36358,-71.08246
25017353101,,"Achenjang, Niven",42.36476,-71.10326
25017352300,,"Huang, Brice",42.36358,-71.08246
25017353101,700 MAIN ST,LYBRA BIO INC.,42.36232,-71.09508
25025040600,75 HOOD PARK DR,3DFortify Inc.,42.3802,-71.07327
25025040600,529 MAIN ST STE 1M6,ORGANIC ROBOTICS CORPORATION,42.38469,-71.07178
25025040600,529 MAIN ST STE 600,"GREENSIGHT AGRONOMICS, INC.",42.38459,-71.07182
25025040801,36 1ST AVE,MGH Institute of Health Professions,42.37497,-71.05395
25025140102,1 WESTINGHOUSE PLZ,Helios Applied Science Inc,42.24565,-71.13185
25025120700,111 PERKINS ST,VIREO ADVISORS LLC,42.32255,-71.1161
25021416200,76 HUDSON ST,RSTREAM RECYCLING LLC,42.25567,-71.09552
25021416102,1071 BLUE HILL AVE,Curry College,42.23528,-71.11127
25025080100,67 KEMBLE ST,"BPE, INC.",42.3281,-71.07253
25025080900,1530 TREMONT ST,SOCIEDAD LATINA INC,42.33237,-71.10024
25017351204,16A IVALOO ST,VIRTUAL COLLABORATION RESEARCH INC.,42.38137,-71.10811
25017351500,19 WARD ST,MESODYNE INC.,42.37478,-71.08941
25017350109,,"Salzman, Shayla",42.3931,-71.0884
25017351204,444 SOMERVILLE AVE STE 2,Heila Technologies Inc.,42.38173,-71.10278
25017351204,444 SOMERVILLE AVE,"SINGULARITY ENERGY, INC.",42.38173,-71.10278
25017351204,444 SOMERVILLE AVE,"Transaera, Inc.",42.38173,-71.10278
25017351204,444 SOMERVILLE AVE,"EDEN GEOPOWER, INC.",42.38173,-71.10278
25017351204,444 SOMERVILLE AVE,Capro-X,42.38173,-71.10278
25017350500,,"Chen, Michael Andrew",42.39917,-71.12406
25017351204,,"Muralidhar, Pavitra",42.38088,-71.10029
25017351500,11 WARD ST STE 200,MANUS ROBOTICS INC.,42.37477,-71.0893
25017351204,444 SOMERVILLE AVE.,TRANSPORT PHENOMENA TECHNOLOGIES,42.38173,-71.10278
25017351204,21 REV NAZARENO PROPERZI WAY STE N,"QUADRATIC 3D, INC.",42.38082,-71.10609
25017350900,240 ELM ST,"QUANTIVLY, INC.",42.39504,-71.12195
25017351204,,"Gaetz, Christian Richard",42.38088,-71.10029
25017351204,444 SOMERVILLE AVE,"TENDER FOOD, INC",42.38173,-71.10278
25017351500,561 WINDSOR ST STE A403,GENCORES LLC,42.37556,-71.09319
25017351204,444 SOMERVILLE AVE,"ZEPHYR INNOVATIONS, INC.",42.38173,-71.10278
25017351204,,"Lyman, Rylee A",42.38088,-71.10029
25017350109,,"Buchholz, Maximilian",42.3931,-71.0884
25017351203,63 NEWTON ST,"WURQ, INC.",42.37751,-71.09678
25017351204,444 SOMERVILLE AVE,"GAIA AI, INC",42.38173,-71.10278
25025000804,,"Miyagi, Miriam",42.3593,-71.12703
25017351204,,"Carmichael, Theron W",42.38088,-71.10029
25017350500,,"Molitor, Zachary",42.39917,-71.12406
25017351300,24 WESLEY PARK APT 1,"SYNSORYBIO, INC.",42.38285,-71.09726
25017350500,,"Crocker, Daniel",42.39917,-71.12406
25017351101,34 MADISON ST,VARIABLES MACHINES COMPANY,42.38813,-71.10003
25017351204,444 SOMERVILLE AVE,NONA TECHNOLOGIES,42.38173,-71.10278
25017351001,16 LINDEN AVE,NEUROBIONICS INC,42.38785,-71.1144
25017350701,7 COLLEGE HILL RD,"MATERIALIZE BIO, INC.",42.40848,-71.12846
25017351204,444 SOMERVILLE AVE,RSTREAM RECYCLING INC,42.38173,-71.10278
25017351500,42 MEDFORD ST,NOVAURUM BIOSCIENCES INCORPORATED,42.37455,-71.08843
25017350108,45 HEATH ST,R7 INSTRUMENTS INC,42.3947,-71.0943
25017351203,12 DIMICK ST,"LIMAX BIOSCIENCES, INC.",42.37585,-71.10199
26163520200,5700 CASS AVE STE 4900,Wayne State University,42.36198,-83.06956
26163530200,4001 W MCNICHOLS RD,University of Detroit Mercy,42.41408,-83.13794
26163520700,1420 WASHINGTON BOULEVARD,"JULIAN C. MADISON BUILDING LLC, THE",42.33406,-83.05049
26163533900,440 BURROUGHS ST STE 328,"ALERJE, INC.",42.36504,-83.07302
26163534700,8314 CLOVERLAWN ST,TOTAL ANALYSIS L.L.C.,42.35593,-83.15063
26163533900,6000 2ND AVE LAB #302,AMHYTECH LLC,42.36419,-83.07321
26163515700,435 LODGE DR,MAGSORBEO BIOMEDICAL CORP,42.35587,-82.98335
26163521400,2050 15TH ST,"MOTMOT, INC.",42.32865,-83.07602
26081012202,7960 36TH ST SE,"EXCIPLEX, INC.",42.89906,-85.47109
26139024502,1 CAMPUS DR,Grand Valley State University,42.96298,-85.89211
26081002000,333 Bostwick Ave NE,Van Andel Research Institute,42.96964,-85.66717
26081004400,3201 BURTON ST SE,Calvin University,42.92985,-85.58829
26081002000,143 Bostwick Ave NE,Grand Rapids Community College,42.96697,-85.66677
26087342000,3622 WOODLAND DR,2INNOVATE LLC,42.96705,-83.36581
26013000200,111 BEAR TOWN RD,Keweenaw Bay Ojibwa Community College,46.78222,-88.50784
26033970602,12214 W LAKESHORE DR,Bay Mills Community College,46.45466,-84.60664
26061000500,405 COOPER AVE,ZITECHNOLOGIES INC.,47.12716,-88.57255
26061000800,1400 TOWNSEND DR,Michigan Technological University,47.11923,-88.55058
26061000800,22151 RIDGE RD,"StabiLux Biosciences, Inc",47.1075,-88.52808
26061000400,334 HECLA ST,"Nitrate Elimination Company, Inc",47.19139,-88.41086
26089970300,6225 N BIRCHWOOD RD,"LEARNINGCLUES, LLC",45.07238,-85.70038
26103000500,1401 PRESQUE ISLE AVE,Northern Michigan University,46.55644,-87.40111
26103002902,7260 COUNTY ROAD 550,MYCONAUT LLC,46.70435,-87.59484
26033970300,425 W EASTERDAY AVE,Lake Superior State University,46.4915,-84.35835
26055551301,1510 VETERANS DR APT 12,GENALPHA NUCLEAR TECHNOLOGIES LLC,44.74773,-85.6308
26055550101,4820 SPRINGBROOK DR,WAVE LUMINA LLC,44.75594,-85.48059
26049001600,1700 University Ave,Kettering University,43.01081,-83.71676
26049002800,303 E KEARSLEY ST,Regents of the University of Michigan - Flint,43.01948,-83.68946
26091061301,1247 E SIENA HEIGHTS DR,Siena Heights University,41.90589,-84.0174
26025003400,611 E PORTER ST,Albion College,42.24535,-84.74331
26021021300,4150 ADMINISTRATION DR,Andrews University,41.9629,-86.35808
26075005201,2111 EMMONS RD,Jackson Community College,42.16528,-84.40282
26163579900,4901 EVERGREEN RD,Regents of the University of Michigan - Dearborn,42.3179,-83.23388
26125161600,21000 W 10 MILE RD,Lawrence Technological University,42.47513,-83.25074
26125160900,29777 TELEGRAPH RD,"REDIMINDS, INC.",42.5055,-83.28699
26125160800,23255 BELLWOOD DR,ENVIRONMENTAL PROTECTIVE COATINGS LLC,42.49193,-83.27293
26125161600,1000 TOWN CTR STE 1910,Society of Manufacturing Engineers,42.47517,-83.24333
26161980101,1109 GEDDES AVE STE 3300,Regents of the University of Michigan - Ann Arbor,42.27838,-83.73444
26161403500,220 COLLINGWOOD ST,Sassafras Tech Collective,42.2792,-83.7784
26161400400,1218 OLIVIA AVE,"AGITA LABS, INC.",42.26631,-83.73168
26161402601,3250 PLYMOUTH RD,Advaita Corporation,42.30334,-83.69703
26161406000,,"Murayama, Takumi",42.30533,-83.66942
26161406000,,Walker                  Robert         M,42.30533,-83.66942
26161406000,,"Tosteson, Philip",42.30533,-83.66942
26161405300,,"Cheek, Christopher Allen",42.26609,-83.7146
26161414200,2890 CARPENTER RD STE 1300,NEWHAPTICS CORP.,42.2468,-83.68219
26161402601,1600 HURON PKWY BLDG 520 STE 2367,ActiveMEMS LLC,42.30037,-83.70198
26161400100,103 E LIBERTY ST STE #201,"PREHAB TECHNOLOGIES, LLC",42.27968,-83.74816
26161456000,245 HUNTERS TRL,INITIUM AI INC.,42.2835,-83.83527
26161456000,674 S WAGNER RD,"Rydberg Technologies, Inc.",42.2755,-83.79997
26161406000,,Loughney                Katharine      M,42.30533,-83.66942
26161406000,,"Webb, Rachel",42.30533,-83.66942
26161406000,,"Hyde, Trevor",42.30533,-83.66942
26161406000,,"Johnson, Natasha Cierra",42.30533,-83.66942
26161406000,,"Westrick, Sarah E",42.30533,-83.66942
26161406000,,"Fernandez, Nicolas",42.30533,-83.66942
26161406000,,"Pellitier, Peter",42.30533,-83.66942
26161405300,2985 HICKORY LN,TRUSTEDAVWARE LLC,42.27238,-83.70076
26161405500,3830 PACKARD ST,"MONSTR SENSE TECHNOLOGIES, LLC",42.24373,-83.68485
26161456000,333 JACKSON PLZ,S2A TECHNOLOGIES LLC,42.27946,-83.80175
26161402601,1600 HURON PARKWAY BUILDING 520,"IREPROGRAM, LLC",42.29975,-83.70346
26161402601,1600 HURON PKWY FL 2,"KINETICA LABS, INC.",42.29958,-83.703
26161402601,1600 HURON PKWY,"NX FUELS, INC.",42.30037,-83.70198
26161406000,,"Lewis, Monica A",42.30533,-83.66942
26161406000,,"Prokhorov, Andrei",42.30533,-83.66942
26161406000,,"O'Desky, Andrew",42.30533,-83.66942
26161406000,,"Mullaney, Emma G",42.3296,-83.70929
26161425000,,"Lee, Benjamin R",42.24759,-83.82609
26161406000,,"Fitch, Gordon",42.30533,-83.66942
26161406000,,"Larson, Drew A",42.30533,-83.66942
26161406000,,"Macarewich, Sophia Isabel",42.3296,-83.70929
26161415800,4310 BOULDER POND DR,OMEGA HYDRODYNAMICS RESEARCH LLC,42.22463,-83.7611
26161406000,,"Vallejo, Daniel D",42.30533,-83.66942
26161406000,,"LeFevre, Heath Joseph",42.30533,-83.66942
26161400100,330 EAST LIBERTY STREET,"ANGIOINSIGHT, INC.",42.27921,-83.74477
26161406000,,"Ji, Lena",42.30533,-83.66942
26161406000,,"Law, Michael",42.30533,-83.66942
