"FIPS","state_name","state","name","budg_NIH_cuts","econ_budg_NIH_cuts","jobs_budg_NIH_cuts"
"23021","Maine","ME","Piscataquis County",115936.158962226,270228.586641797,1.0782062783487
"23023","Maine","ME","Sagadahoc County",157618.785653803,367384.102222163,1.46585470658036
"23025","Maine","ME","Somerset County",176373.219144217,411097.677872306,1.64027093804122
"23027","Maine","ME","Waldo County",252896.474099246,589461.108374302,2.35193720912299
"23029","Maine","ME","Washington County",728776.44897374,1698660.98331036,6.77762097545579
"23031","Maine","ME","York County",1634210.46272783,3809082.40855264,15.1981573033688
"24001","Maryland","MD","Allegany County",212882.643388427,466193.860666326,1.78821420446279
"24003","Maryland","MD","Anne Arundel County",16170848.7381713,35412705.7213584,135.835129400639
"24005","Maryland","MD","Baltimore County",81173023.6975936,177761628.177892,681.853399059787
"24009","Maryland","MD","Calvert County",912464.748886732,1998215.81146601,7.66470389064855
"24011","Maryland","MD","Caroline County",328613.690461569,719634.454860476,2.76035499987718
"24013","Maryland","MD","Carroll County",4157836.47989887,9105288.29279239,34.9258264311505
"24015","Maryland","MD","Cecil County",2074769.55482401,4543558.89874741,17.4280642605217
"24017","Maryland","MD","Charles County",2094188.91923373,4586085.56189737,17.5911869215633
"24019","Maryland","MD","Dorchester County",988832.21379044,2165453.69768391,8.30619059583969
"24021","Maryland","MD","Frederick County",5440203.86491046,11913557.6401451,45.6977124652479
"24023","Maryland","MD","Garrett County",161514.4576937,353702.149631177,1.35672144462708
"24025","Maryland","MD","Harford County",8947339.85743045,19593870.333611,75.1576548024158
"24027","Maryland","MD","Howard County",21009265.1559701,46008402.9253305,176.477827310148
"24029","Maryland","MD","Kent County",219139.792055899,479896.454018332,1.84077425326955
"24031","Maryland","MD","Montgomery County",36920670.6894667,80852951.3404579,310.13363379152
"24033","Maryland","MD","Prince George's County",22518440.9416304,49313362.2904647,189.154903909695
"24035","Maryland","MD","Queen Anne's County",434667.749423191,951883.314606365,3.65120909515481
"24037","Maryland","MD","St. Mary's County",766933.309836889,1679515.03652693,6.44223980262987
"24039","Maryland","MD","Somerset County",228570.277575827,500548.369940249,1.91999033163694
"24041","Maryland","MD","Talbot County",304826.965159474,667543.663781001,2.56054650733958
"24043","Maryland","MD","Washington County",1160925.74976996,2542323.07818867,9.75177629806765
"24045","Maryland","MD","Wicomico County",1030830.70199498,2257426.61312024,8.65897789675785
"24047","Maryland","MD","Worcester County",193304.487634605,423319.458740815,1.62375769613069
"24510","Maryland","MD","Baltimore city",79777340.1453938,174705206.606306,670.129657221308
"25001","Massachusetts","MA","Barnstable County",5378653.6017536,12048114.6781555,42.4913634538535
"25003","Massachusetts","MA","Berkshire County",1637386.52921884,3667724.7015989,12.9353535808289
"25005","Massachusetts","MA","Bristol County",18625522.1838328,41720929.4047462,147.141625252279
"25007","Massachusetts","MA","Dukes County",242047.481024856,542183.234851813,1.91217510009636
"25009","Massachusetts","MA","Essex County",43038578.6843714,96405861.0141888,340.004771606534
"25011","Massachusetts","MA","Franklin County",2126440.71892539,4763199.77727506,16.7988816795106
"25013","Massachusetts","MA","Hampden County",7363553.37770843,16494264.5691899,58.1720716838966
"25015","Massachusetts","MA","Hampshire County",5360214.06929197,12006810.363329,42.3456911474066
"25017","Massachusetts","MA","Middlesex County",222269405.349771,497880600.495704,1755.92830226319
"25019","Massachusetts","MA","Nantucket County",178556.471824055,399964.193336725,1.41059612741003
"25021","Massachusetts","MA","Norfolk County",107288781.313276,240325486.013907,847.581372374878
"25023","Massachusetts","MA","Plymouth County",31041876.272934,69533402.3814971,245.230822556179
"25025","Massachusetts","MA","Suffolk County",170015556.014265,380832652.108772,1343.12289251269
"25027","Massachusetts","MA","Worcester County",42574888.3227963,95367200.5863094,336.341617750091
"26001","Michigan","MI","Alcona County",21591.0260434794,55006.2226619085,0.20943295262175
"26003","Michigan","MI","Alger County",20271.8086131163,51645.3278360723,0.196636543547228
"26005","Michigan","MI","Allegan County",422391.566479635,1076102.84520536,4.09719819485246
"26007","Michigan","MI","Alpena County",31747.4403290261,80881.1386808297,0.307950171191553
"26009","Michigan","MI","Antrim County",34679.5003714279,88350.9804208961,0.336391153602851
"26011","Michigan","MI","Arenac County",18272.6590288033,46552.2087342873,0.177244792579392
"26013","Michigan","MI","Baraga County",23077.7686604365,58793.9118279818,0.223854356006234
"26015","Michigan","MI","Barry County",215218.655563251,548300.26442787,2.08762095896353
"26017","Michigan","MI","Bay County",188494.854888997,480217.565287019,1.82840009242327
"26019","Michigan","MI","Benzie County",25616.6947448741,65262.1886593591,0.248481939025279
"26021","Michigan","MI","Berrien County",715540.947842324,1822942.7643442,6.94074719407054
"26023","Michigan","MI","Branch County",103235.82664469,263008.013406522,1.00138751845349
"26025","Michigan","MI","Calhoun County",363562.913707868,926228.449854834,3.52656026296632
"26027","Michigan","MI","Cass County",285940.119457883,728473.294747524,2.77361915874146
"26029","Michigan","MI","Charlevoix County",35203.8684581772,89686.8830166526,0.341477524044319
"26031","Michigan","MI","Cheboygan County",36274.2986742401,92413.956880128,0.351860697140129
"26033","Michigan","MI","Chippewa County",45524.1324107815,115979.229464823,0.441584084384581
"26035","Michigan","MI","Clare County",133019.641082355,338886.534667162,1.29029051849884
"26037","Michigan","MI","Clinton County",1600997.08503934,4078768.74231907,15.5296717248816
"26039","Michigan","MI","Crawford County",8619.29026049304,21958.8730198158,0.0836071155267825
"26041","Michigan","MI","Delta County",49920.001800919,127178.334592094,0.484224017468914
"26043","Michigan","MI","Dickinson County",45838.9003205191,116781.145672741,0.444637333109035
"26045","Michigan","MI","Eaton County",2739011.58172627,6978023.21365281,26.5684123427448
"26047","Michigan","MI","Emmet County",46544.7746609396,118579.46137401,0.451484314211114
"26049","Michigan","MI","Genesee County",4658069.72461646,11867097.9290643,45.1832763287797
"26051","Michigan","MI","Gladwin County",31275.6545151519,79679.1969354754,0.303373848796974
"26053","Michigan","MI","Gogebic County",11162.5548029048,28438.2026925382,0.108276781588176
"26055","Michigan","MI","Grand Traverse County",123560.064477026,314786.91216695,1.19853262542715
"26057","Michigan","MI","Gratiot County",118273.901098356,301319.655944442,1.14725684065405
"26059","Michigan","MI","Hillsdale County",1009021.90033753,2570627.40830098,9.78751243327405
"26061","Michigan","MI","Houghton County",627453.355506666,1598527.04144112,6.08629754841466
"26063","Michigan","MI","Huron County",82720.5944257193,210742.529166682,0.802389765929477
"26065","Michigan","MI","Ingham County",12249577.7019839,31207548.7859073,118.820903709244
"26067","Michigan","MI","Ionia County",351577.11586465,895692.917934442,3.41029802388711
"26069","Michigan","MI","Iosco County",62919.478279712,160296.357618919,0.610318939313207
"26071","Michigan","MI","Iron County",16007.760160664,40782.0553753551,0.15527527355844
"26073","Michigan","MI","Isabella County",497483.655735116,1267410.6678821,4.82559146063063
"26075","Michigan","MI","Jackson County",3011499.92821014,7672226.19545106,29.2115493036383
"26077","Michigan","MI","Kalamazoo County",1178784.39502581,3003121.61045978,11.4342086317503
"26079","Michigan","MI","Kalkaska County",27269.665690551,69473.3682350065,0.264515757198345
"26081","Michigan","MI","Kent County",4978873.69391377,12684391.8608328,48.2950748309635
"26083","Michigan","MI","Keweenaw County",11795.5855187437,30050.9388560323,0.114417179531814
"26085","Michigan","MI","Lake County",24299.7683155131,61907.1304857963,0.235707752660477
"26087","Michigan","MI","Lapeer County",230547.013109242,587351.444604219,2.23630602715965
"26089","Michigan","MI","Leelanau County",31129.7622774967,79307.5156224637,0.301958694091717
"26091","Michigan","MI","Lenawee County",1960354.61475625,4994283.37580779,19.0154397631356
"26093","Michigan","MI","Livingston County",9971673.48434306,25404262.4415839,96.7252327981277
"26095","Michigan","MI","Luce County",2143.15906252312,5460.00381619828,0.0207886429064743
"26097","Michigan","MI","Mackinac County",13038.9189829411,33218.5084396602,0.126477514134528
"26099","Michigan","MI","Macomb County",5299074.0938042,13500148.1133304,51.4010187099007
"26101","Michigan","MI","Manistee County",33041.8544348025,84178.8434946572,0.320505988017584
"26103","Michigan","MI","Marquette County",128589.497728463,327600.111721924,1.24731812796609
"26105","Michigan","MI","Mason County",78200.7707969279,199227.632912229,0.7585474767302
"26107","Michigan","MI","Mecosta County",122636.889885467,312434.993039214,1.18957783188903
"26109","Michigan","MI","Menominee County",46767.4780073916,119146.829957505,0.453644536671699
"26111","Michigan","MI","Midland County",241669.735949227,615688.169682076,2.34419643870751
"26113","Michigan","MI","Missaukee County",10870.4167198258,27693.9392002194,0.10544304218231
"26115","Michigan","MI","Monroe County",3414934.97313116,8700034.5944523,33.1248692393722
"26117","Michigan","MI","Montcalm County",271697.546703706,692188.306409453,2.63546620302595
"26119","Michigan","MI","Montmorency County",17955.2149834628,45743.4746886921,0.174165585339589
"26121","Michigan","MI","Muskegon County",409014.039266309,1042021.68393585,3.96743618088319
"26123","Michigan","MI","Newaygo County",146438.179209386,373072.177096865,1.42045033833104
"26125","Michigan","MI","Oakland County",18187816.4306081,46336060.0974352,176.421819376899
"26127","Michigan","MI","Oceana County",93303.4848048409,237703.953946971,0.905043802606957
"26129","Michigan","MI","Ogemaw County",56188.4692569495,143148.150752798,0.54502815179241
"26131","Michigan","MI","Ontonagon County",24648.7607914717,62796.2386644095,0.239092979677275
"26133","Michigan","MI","Osceola County",41914.5055642268,106783.189515255,0.406570703973
"26135","Michigan","MI","Oscoda County",17417.2168841485,44372.8476891707,0.168947003776241
"26137","Michigan","MI","Otsego County",40773.9742759058,103877.523157764,0.395507550476286
"26139","Michigan","MI","Ottawa County",1147719.47671527,2923979.29410471,11.1328789241381
"26141","Michigan","MI","Presque Isle County",11280.9328983315,28739.787798416,0.109425049113815
"26143","Michigan","MI","Roscommon County",36705.03937575,93511.3303393183,0.356038881944775
"26145","Michigan","MI","Saginaw County",441184.606211213,1123980.79810521,4.27949068024876
"26147","Michigan","MI","St. Clair County",504995.189649721,1286547.37339147,4.89845333960229
"26149","Michigan","MI","St. Joseph County",168321.739066287,428823.671430663,1.63272086894299
"26151","Michigan","MI","Sanilac County",86611.9410414158,220656.29046578,0.840135828101733
"26153","Michigan","MI","Schoolcraft County",14054.1988559131,35805.0789270651,0.136325728902357
"26155","Michigan","MI","Shiawassee County",923264.010930787,2352146.93635753,8.95566090602864
"26157","Michigan","MI","Tuscola County",118816.42890642,302701.823023978,1.15251936039228
"26159","Michigan","MI","Van Buren County",245103.62606194,624436.495201948,2.37750517280082
"26161","Michigan","MI","Washtenaw County",76367464.3967768,194557023.009247,740.764404648735
"26163","Michigan","MI","Wayne County",33300888.9378983,84838770.8888307,323.018622697614
"26165","Michigan","MI","Wexford County",53882.0481437812,137272.21354409,0.522655866994678
"27001","Minnesota","MN","Aitkin County",26818.5566360731,66280.6755593321,0.244048865388265
"27003","Minnesota","MN","Anoka County",6356747.43797999,15710372.4956863,57.8464016856179
"27005","Minnesota","MN","Becker County",70171.0987893783,173424.241118356,0.638556998983343
"27007","Minnesota","MN","Beltrami County",60958.3954354066,150655.521298154,0.5547213984622
"27009","Minnesota","MN","Benton County",106648.663903182,263576.656526512,0.970502841518956
"27011","Minnesota","MN","Big Stone County",7498.70253719694,18532.6554567579,0.0682381930884921
"27013","Minnesota","MN","Blue Earth County",556651.168419714,1375734.57044751,5.0655256326194
"27015","Minnesota","MN","Brown County",45190.5472477086,111686.100080613,0.411233979954149
"27017","Minnesota","MN","Carlton County",133846.487643784,330794.671117424,1.21800303755844
"27019","Minnesota","MN","Carver County",1034465.41439605,2556627.76484807,9.4136352710041
"27021","Minnesota","MN","Cass County",22904.7945095467,56608.0148995941,0.208433630036875
"27023","Minnesota","MN","Chippewa County",25166.0426098433,62196.5726183686,0.229010987749574
"27025","Minnesota","MN","Chisago County",530338.671655978,1310704.59568715,4.8260819120694
"27027","Minnesota","MN","Clay County",352227.826328195,870512.854089462,3.20527321958658
"27029","Minnesota","MN","Clearwater County",9951.17501709957,24593.8143388124,0.0905556926556061
"27031","Minnesota","MN","Cook County",7897.18791606685,19517.4914593222,0.0718644100362083
"27033","Minnesota","MN","Cottonwood County",52614.0704413818,130032.953678439,0.478788041016574
"27035","Minnesota","MN","Crow Wing County",120865.8243665,298713.633241233,1.09987900173515
"27037","Minnesota","MN","Dakota County",6515471.40474522,16102650.5696862,59.2907897831815
"27039","Minnesota","MN","Dodge County",2836173.34649546,7009455.72724217,25.8091774531087
"27041","Minnesota","MN","Douglas County",50852.484772005,125679.285813074,0.462757611425246
"27043","Minnesota","MN","Faribault County",50352.8297515492,124444.414274243,0.458210750739098
"27045","Minnesota","MN","Fillmore County",1811127.49868159,4476107.93398299,16.4812602380024
"27047","Minnesota","MN","Freeborn County",610187.168209231,1508046.02482386,5.552703230704
"27049","Minnesota","MN","Goodhue County",1936100.25535113,4784971.63798365,17.6185123236952
"27051","Minnesota","MN","Grant County",14436.7656453454,35679.7195632137,0.131374567372643
"27053","Minnesota","MN","Hennepin County",40864156.9753207,100993650.301213,371.863828475419
"27055","Minnesota","MN","Houston County",156806.483508116,387539.113310128,1.42693899992386
