"GEOID","rep_name","pol_party","state_name","state","org_name","budg_NIH_cuts","econ_budg_NIH_cuts","jobs_budg_NIH_cuts"
"4834","Vicente Gonzalez","Democrat","Texas","TX","University of Texas Southwestern Medical Center",91517.2655741314,298116.935225806,1.07990373377475
"4834","Vicente Gonzalez","Democrat","Texas","TX","University of Texas Health Science Center",84063.1788032024,273835.292968297,0.991945509877789
"4835","Greg Casar","Democrat","Texas","TX","University of Texas at Austin",3120005.11684381,10163397.6658632,36.816060378757
"4835","Greg Casar","Democrat","Texas","TX","University of Texas Health Science Center",1854135.43569967,6039834.88926041,21.8787981412561
"4835","Greg Casar","Democrat","Texas","TX","Texas Biomedical Research Institute",310280.719722326,1010737.55474425,3.66131249272345
"4835","Greg Casar","Democrat","Texas","TX","University of Texas San Antonio",267163.199118759,870282.49398351,3.15252574960136
"4835","Greg Casar","Democrat","Texas","TX","University of Texas Southwestern Medical Center",175408.092350418,571390.792516129,2.06981548973494
"4836","Brian Babin","Republican","Texas","TX","Baylor College of Medicine",3410346.03207409,11109181.4289171,40.2420831784743
"4836","Brian Babin","Republican","Texas","TX","University of Tx Md anderson Can Center",1865223.19033181,6075953.18244513,22.0096336459154
"4836","Brian Babin","Republican","Texas","TX","University of Texas Health Science Center Houston",1748192.62869183,5694726.84067243,20.6286730185636
"4836","Brian Babin","Republican","Texas","TX","University of Texas Medical Branch Galveston",1403442.52407679,4571705.47457446,16.5606217841061
"4836","Brian Babin","Republican","Texas","TX","University of Houston",719787.777189766,2344704.3003595,8.49349577083924
"4837","Lloyd Doggett","Democrat","Texas","TX","University of Texas at Austin",6969507.83294966,22703129.3183491,82.240192428806
"4837","Lloyd Doggett","Democrat","Texas","TX","University of Texas Southwestern Medical Center",233877.456467225,761854.390021505,2.75975398631325
"4837","Lloyd Doggett","Democrat","Texas","TX","Washington University",206965.276601008,674188.128014764,2.44219026389189
"4837","Lloyd Doggett","Democrat","Texas","TX","University of Texas Health Science Center Houston",170875.971225517,556627.435554449,2.0163364604611
"4837","Lloyd Doggett","Democrat","Texas","TX","Bridgesource Medical Corporation",157419.799109784,512794.036841681,1.85755362949546
"4838","Wesley Hunt","Republican","Texas","TX","Baylor College of Medicine",4564104.15207526,14867541.4779073,53.8564289944881
"4838","Wesley Hunt","Republican","Texas","TX","University of Tx Md anderson Can Center",2496249.01035718,8131515.94794245,29.4557383222147
"4838","Wesley Hunt","Republican","Texas","TX","University of Texas Health Science Center Houston",2168810.40401618,7064886.68203723,25.5919627673909
"4838","Wesley Hunt","Republican","Texas","TX","University of Houston",678657.047064636,2210721.19748182,8.00815315536271
"4838","Wesley Hunt","Republican","Texas","TX","Methodist Hospital Research Institute",471325.861906962,1535341.12457226,5.56164517050215
"4901","Blake Moore","Republican","Utah","UT","University of Utah",13476853.8464233,37016305.1169474,154.983819233868
"4901","Blake Moore","Republican","Utah","UT","Utah State University",762204.752360877,2093515.5932158,8.76535465215008
"4901","Blake Moore","Republican","Utah","UT","Phoenix Pharmalabs, Inc.",103417.37103147,284052.124042989,1.18929976686191
"4901","Blake Moore","Republican","Utah","UT","Epitel, Inc.",91611.3724536428,251625.08650536,1.05353078321689
"4901","Blake Moore","Republican","Utah","UT","Ihc Health Services, Inc.",82920.4750334378,227754.165716842,0.953585462884535
"4902","Celeste Maloy","Republican","Utah","UT","University of Utah",14925352.9826784,40994836.5012204,171.641559300802
"4902","Celeste Maloy","Republican","Utah","UT","Phoenix Pharmalabs, Inc.",161321.56725416,443095.133587797,1.85519802342284
"4902","Celeste Maloy","Republican","Utah","UT","Ihc Health Services, Inc.",108797.300896564,298828.950122982,1.25116896031048
"4902","Celeste Maloy","Republican","Utah","UT","Epitel, Inc.",101457.809565927,278669.879349193,1.16676481000816
"4902","Celeste Maloy","Republican","Utah","UT","Blackrock Microsystems",65494.5127576895,179891.01131106,0.75318689671343
"4903","Mike Kennedy","Republican","Utah","UT","University of Utah",10029962.3832976,27548873.95252,115.344567407923
"4903","Mike Kennedy","Republican","Utah","UT","Brigham Young University",840009.475773719,2307218.54007634,9.66010897139777
"4903","Mike Kennedy","Republican","Utah","UT","Curza Inc",230531.991735904,633192.48264895,2.6511179049629
"4903","Mike Kennedy","Republican","Utah","UT","Iveena Delivery Systems, Inc.",74776.4180541678,205385.228465625,0.85992880762293
"4903","Mike Kennedy","Republican","Utah","UT","Ihc Health Services, Inc.",71701.5461733897,196939.607771697,0.824567780993981
"4904","Burgess Owens","Republican","Utah","UT","University of Utah",10063492.4558961,27640969.5864152,115.730163242805
"4904","Burgess Owens","Republican","Utah","UT","Brigham Young University",198156.08146457,544266.937659035,2.27879493684255
"4904","Burgess Owens","Republican","Utah","UT","Curza Inc",96848.5662355798,266009.865415774,1.11375851170917
"4904","Burgess Owens","Republican","Utah","UT","Ihc Health Services, Inc.",84094.9860112485,230980.145401217,0.967092339129358
"4904","Burgess Owens","Republican","Utah","UT","Epitel, Inc.",68408.4257399734,187894.532998363,0.786696896009694
"5000","Becca Balint","Democrat","Vermont","VT","University of Vermont and State Agricultural College",11310652.4955056,26010183.6967257,84.829893716292
"5000","Becca Balint","Democrat","Vermont","VT","Dartmouth College",6424942.91468757,14774916.4354934,48.1870718601568
"5000","Becca Balint","Democrat","Vermont","VT","Microbrightfield, LLC",645763.438267922,1485009.43342146,4.84322578700942
"5000","Becca Balint","Democrat","Vermont","VT","Dartmouth-Hitchcock Clinic",539347.119171482,1240292.51641533,4.04510339378611
"5000","Becca Balint","Democrat","Vermont","VT","Celdara Medical, LLC",193991.744743835,446106.970260156,1.45493808557877
"5101","Robert J. Wittman","Republican","Virginia","VA","Virginia Commonwealth University",6257942.44690473,17293103.4484767,53.1925107986902
"5101","Robert J. Wittman","Republican","Virginia","VA","University of Virginia",958492.957013186,2648684.93133294,8.14719013461208
"5101","Robert J. Wittman","Republican","Virginia","VA","Vignet, Inc.",314726.595707418,869710.71142517,2.67517606351306
"5101","Robert J. Wittman","Republican","Virginia","VA","College of William and Mary",178600.85373805,493542.896228775,1.51810725677342
"5101","Robert J. Wittman","Republican","Virginia","VA","Virginia Polytechnic Institute and State University",131954.390667411,364640.766138862,1.121612320673
"5102","Jennifer A. Kiggans","Republican","Virginia","VA","Eastern Virginia Medical School",473286.560190237,1307872.91758998,4.02293576161702
"5102","Jennifer A. Kiggans","Republican","Virginia","VA","University of Virginia",469661.548936461,1297855.61635314,3.99212316595992
"5102","Jennifer A. Kiggans","Republican","Virginia","VA","Virginia Commonwealth University",426268.021010016,1177942.59800994,3.62327817858513
"5102","Jennifer A. Kiggans","Republican","Virginia","VA","Old Dominion University",312797.410986116,864379.631563097,2.65877799338198
"5102","Jennifer A. Kiggans","Republican","Virginia","VA","Duke University",165196.715387045,456502.103171263,1.40417208078988
"5103","Robert C. “Bobby” Scott","Democrat","Virginia","VA","University of Virginia",661360.140339098,1827592.60261973,5.62156119288234
"5103","Robert C. “Bobby” Scott","Democrat","Virginia","VA","Virginia Commonwealth University",552508.93492452,1526794.82895904,4.69632594685842
"5103","Robert C. “Bobby” Scott","Democrat","Virginia","VA","Old Dominion University",462396.172762084,1277778.58578893,3.93036746847771
"5103","Robert C. “Bobby” Scott","Democrat","Virginia","VA","Eastern Virginia Medical School",426848.61339284,1179546.9982138,3.62821321383914
"5103","Robert C. “Bobby” Scott","Democrat","Virginia","VA","Hampton University",204873.979596076,566145.654600645,1.74142882656664
"5104","Jennifer McClellan","Democrat","Virginia","VA","Virginia Commonwealth University",9579554.02600585,26471994.6160464,81.4262092210497
"5104","Jennifer McClellan","Democrat","Virginia","VA","University of Virginia",939323.097872922,2595711.23270628,7.98424633191984
"5104","Jennifer McClellan","Democrat","Virginia","VA","Johns Hopkins University",326448.015079392,902101.504322728,2.77480812817484
"5104","Jennifer McClellan","Democrat","Virginia","VA","Duke University",165196.715387045,456502.103171263,1.40417208078988
"5104","Jennifer McClellan","Democrat","Virginia","VA","Vignet, Inc.",157363.297853709,434855.355712585,1.33758803175653
"5105","John J. McGuire III","Republican","Virginia","VA","University of Virginia",24959156.6006234,68971755.6119097,212.152831105299
"5105","John J. McGuire III","Republican","Virginia","VA","Virginia Commonwealth University",995171.879819537,2750042.91150782,8.45896097846606
"5105","John J. McGuire III","Republican","Virginia","VA","Virginia Polytechnic Institute and State University",432264.38322083,1194512.85459283,3.67424725737705
"5105","John J. McGuire III","Republican","Virginia","VA","Barron Associates, Inc.",387195.740337136,1069970.84892838,3.29116379286566
"5105","John J. McGuire III","Republican","Virginia","VA","Duke University",385459.002569772,1065171.57406628,3.27640152184306
"5106","Ben Cline","Republican","Virginia","VA","University of Virginia",3565593.80008905,9853107.94455853,30.3075473007569
"5106","Ben Cline","Republican","Virginia","VA","Virginia Polytechnic Institute and State University",982832.702902097,2715945.01675842,8.35407797466783
"5106","Ben Cline","Republican","Virginia","VA","Duke University",385459.002569772,1065171.57406628,3.27640152184306
"5106","Ben Cline","Republican","Virginia","VA","Virginia Commonwealth University",241005.381109509,665990.622721004,2.04854573943083
"5106","Ben Cline","Republican","Virginia","VA","Vignet, Inc.",227302.541344247,628124.402695956,1.9320716014261
"5107","Eugene Simon Vindman","Democrat","Virginia","VA","University of Virginia",3306800.70169549,9137963.01309864,28.1078059644117
"5107","Eugene Simon Vindman","Democrat","Virginia","VA","Vignet, Inc.",804301.30014118,2222594.04030877,6.83656105120003
"5107","Eugene Simon Vindman","Democrat","Virginia","VA","George Washington University",697458.663247795,1927346.71450135,5.92839863760626
"5107","Eugene Simon Vindman","Democrat","Virginia","VA","Virginia Commonwealth University",616449.138076023,1703486.21866053,5.23981767364619
"5107","Eugene Simon Vindman","Democrat","Virginia","VA","Four Points Technology, LLC",583741.228151707,1613101.67538554,4.96180043928951
"5108","Donald S. Beyer, Jr.","Democrat","Virginia","VA","George Washington University",2841315.42388814,7851648.04117891,24.1511811030492
"5108","Donald S. Beyer, Jr.","Democrat","Virginia","VA","Georgetown University",1872671.27804022,5174911.46825077,15.9177058633419
"5108","Donald S. Beyer, Jr.","Democrat","Virginia","VA","Vignet, Inc.",1188967.13933914,3285573.79871731,10.1062206843827
"5108","Donald S. Beyer, Jr.","Democrat","Virginia","VA","Children's Research Institute",696498.941906183,1924694.63507061,5.92024100620256
"5108","Donald S. Beyer, Jr.","Democrat","Virginia","VA","Four Points Technology, LLC",494172.468276577,1365588.7199031,4.20046598035091
"5109","H. Morgan Griffith","Republican","Virginia","VA","Virginia Polytechnic Institute and State University",7489549.20822617,20696506.9332609,63.6611682699224
"5109","H. Morgan Griffith","Republican","Virginia","VA","University of Virginia",575095.774207912,1589210.95879976,4.88831408076725
"5109","H. Morgan Griffith","Republican","Virginia","VA","Biotherapeutics, Inc.",218182.256580697,602921.545809082,1.85454918093592
"5109","H. Morgan Griffith","Republican","Virginia","VA","Duke University",165196.715387045,456502.103171263,1.40417208078988
"5109","H. Morgan Griffith","Republican","Virginia","VA","Wake Forest University Health Sciences",110833.243689985,306274.908234278,0.942082571364873
"5110","Suhas Subramanyam","Democrat","Virginia","VA","Four Points Technology, LLC",1816083.82091642,5018538.5456439,15.4367124777896
"5110","Suhas Subramanyam","Democrat","Virginia","VA","Vignet, Inc.",1556148.16766446,4300236.29538001,13.2272594251479
"5110","Suhas Subramanyam","Democrat","Virginia","VA","University of Virginia",929738.16830279,2569224.38339295,7.90277443057372
"5110","Suhas Subramanyam","Democrat","Virginia","VA","Carahsoft Technology Corporation",807446.116095993,2231284.37712385,6.86329198681594
"5110","Suhas Subramanyam","Democrat","Virginia","VA","George Washington University",727077.736914537,2009195.6144094,6.18016076377356
